8893,Happy_Gilmore
10003,Man_of_Steel_(film)
7409,Insomnia_(1997_film)
2730,2001:_A_Space_Odyssey_(film)
11147,The_Dark_Knight_(film)
5445,Superman_(1978_film)
6726,Star_Wars_(film)
12770,The_Man_Who_Would_Be_King_(film)
5603,Angel_Heart
9830,For_All_Mankind
5664,Reds_(film)
12873,Heat_(1995_film)
13542,Dark_City_(1998_film)
7582,Blade_Runner
6726,Star_Wars_(film)
7380,Chinatown_(1974_film)
10003,Man_of_Steel_(film)
3364,The_Thin_Red_Line_(1998_film)
239,Koyaanisqatsi
8185,Lawrence_of_Arabia_(film)
11147,The_Dark_Knight_(film)
7582,Blade_Runner
5364,Breakfast_at_Tiffany's_(film)
6847,Batman:_Mask_of_the_Phantasm
13025,12_Angry_Men_(1957_film)
7409,Insomnia_(1997_film)
11147,The_Dark_Knight_(film)
11030,Batman_&_Robin_(film)
14273,Source_Code
4059,On_Her_Majesty's_Secret_Service_(film)
10003,Man_of_Steel_(film)
14294,Terminator_Salvation
8670,American_Psycho_(film)
3360,The_Beach_(film)
1549,Swing_Kids_(film)
9290,The_Portrait_of_a_Lady_(film)
1549,Swing_Kids_(film)
5145,Newsies
8670,American_Psycho_(film)
10704,Batman_(1989_film)
9036,The_Secret_Agent_(film)
12034,Pocahontas_(1995_film)
1549,Swing_Kids_(film)
8639,Shaft_(2000_film)
8639,Shaft_(2000_film)
8670,American_Psycho_(film)
3197,Henry_V_(1989_film)
355,Batman_Forever
10054,Velvet_Goldmine
12034,Pocahontas_(1995_film)
5145,Newsies
5145,Newsies
11030,Batman_&_Robin_(film)
8639,Shaft_(2000_film)
10054,Velvet_Goldmine
12034,Pocahontas_(1995_film)
3197,Henry_V_(1989_film)
1976,Raging_Bull
5145,Newsies
9531,Little_Women_(1994_film)
3197,Henry_V_(1989_film)
1303,A_Midsummer_Night's_Dream_(1999_film)
9531,Little_Women_(1994_film)
1303,A_Midsummer_Night's_Dream_(1999_film)
14294,Terminator_Salvation
1085,Howl's_Moving_Castle_(film)
11147,The_Dark_Knight_(film)
1303,A_Midsummer_Night's_Dream_(1999_film)
1085,Howl's_Moving_Castle_(film)
10054,Velvet_Goldmine
11147,The_Dark_Knight_(film)
14294,Terminator_Salvation
9531,Little_Women_(1994_film)
9268,Fletch_(film)
8135,Heathers
13826,Kalifornia
14601,Seven_Years_in_Tibet_(1997_film)
4876,Seven_(1995_film)
2966,Meet_Joe_Black
4028,Legends_of_the_Fall
5271,The_Three_Musketeers_(1993_film)
14601,Seven_Years_in_Tibet_(1997_film)
14132,The_Specialist
12095,Apollo_13_(film)
2601,A_River_Runs_Through_It_(film)
3080,Good_Will_Hunting
11593,No_Way_Out_(1987_film)
5633,The_Chamber_(film)
7969,A_Beautiful_Mind_(film)
14601,Seven_Years_in_Tibet_(1997_film)
14680,True_Romance
11618,12_Monkeys
145,The_Time_Traveler's_Wife_(film)
4028,Legends_of_the_Fall
3364,The_Thin_Red_Line_(1998_film)
8194,Sleepers_(film)
2601,A_River_Runs_Through_It_(film)
4073,Living_in_Oblivion
2601,A_River_Runs_Through_It_(film)
4876,Seven_(1995_film)
14491,The_Shawshank_Redemption
4876,Seven_(1995_film)
2966,Meet_Joe_Black
6807,Fight_Club
11452,Duets_(film)
14680,True_Romance
14680,True_Romance
2966,Meet_Joe_Black
13460,Interview_with_the_Vampire:_The_Vampire_Chronicles
4028,Legends_of_the_Fall
963,The_Mummy_(1999_film)
13826,Kalifornia
11618,12_Monkeys
6807,Fight_Club
3836,Sleepy_Hollow_(film)
7066,Being_John_Malkovich
13826,Kalifornia
12723,The_Day_the_Earth_Stood_Still_(2008_film)
2861,Bram_Stoker's_Dracula
12283,The_Replacements_(film)
12723,The_Day_the_Earth_Stood_Still_(2008_film)
7969,A_Beautiful_Mind_(film)
10738,Parenthood_(film)
1707,The_Matrix_(franchise)
6943,Rebel_Without_a_Cause
12575,Even_Cowgirls_Get_the_Blues_(film)
10506,Speed_(1994_film)
11157,Little_Buddha
5296,The_Last_Time_I_Committed_Suicide
1707,The_Matrix_(franchise)
3046,The_Devil's_Advocate_(1997_film)
5296,The_Last_Time_I_Committed_Suicide
12283,The_Replacements_(film)
8078,My_Own_Private_Idaho
10506,Speed_(1994_film)
4669,Feeling_Minnesota
12216,Dangerous_Liaisons
12575,Even_Cowgirls_Get_the_Blues_(film)
12283,The_Replacements_(film)
12402,Johnny_Mnemonic_(film)
5744,Chain_Reaction_(film)
4669,Feeling_Minnesota
5744,Chain_Reaction_(film)
12723,The_Day_the_Earth_Stood_Still_(2008_film)
11157,Little_Buddha
12216,Dangerous_Liaisons
5297,A_Walk_in_the_Clouds
10738,Parenthood_(film)
12216,Dangerous_Liaisons
12402,Johnny_Mnemonic_(film)
8078,My_Own_Private_Idaho
9999,Cutthroat_Island
5297,A_Walk_in_the_Clouds
14698,Much_Ado_About_Nothing_(1993_film)
509,Poetic_Justice_(film)
12575,Even_Cowgirls_Get_the_Blues_(film)
12402,Johnny_Mnemonic_(film)
4669,Feeling_Minnesota
509,Poetic_Justice_(film)
10300,Speed_2:_Cruise_Control
5297,A_Walk_in_the_Clouds
10738,Parenthood_(film)
11157,Little_Buddha
5296,The_Last_Time_I_Committed_Suicide
14698,Much_Ado_About_Nothing_(1993_film)
2861,Bram_Stoker's_Dracula
2861,Bram_Stoker's_Dracula
1707,The_Matrix_(franchise)
3046,The_Devil's_Advocate_(1997_film)
14698,Much_Ado_About_Nothing_(1993_film)
5744,Chain_Reaction_(film)
10300,Speed_2:_Cruise_Control
8078,My_Own_Private_Idaho
6810,Bad_Boys_(1995_film)
6810,Bad_Boys_(1995_film)
9268,Fletch_(film)
13836,Men_in_Black_(film)
4363,Shaft_(1971_film)
7828,Swiss_Family_Robinson_(1960_film)
3074,Austin_Powers:_The_Spy_Who_Shagged_Me
10393,Tarzan_(1999_film)
4508,Enemy_of_the_State_(film)
4508,Enemy_of_the_State_(film)
13534,Wild_Wild_West
13534,Wild_Wild_West
11359,Friends_with_Benefits_(film)
13836,Men_in_Black_(film)
2377,Six_Degrees_of_Separation_(film)
4508,Enemy_of_the_State_(film)
6810,Bad_Boys_(1995_film)
13836,Men_in_Black_(film)
2377,Six_Degrees_of_Separation_(film)
14092,The_Omega_Man
31,Star_Trek:_Insurrection
2377,Six_Degrees_of_Separation_(film)
11803,Jurassic_Park_(film)
1691,Nutty_Professor_II:_The_Klumps
11507,The_Big_Kahuna_(film)
1718,Waking_the_Dead_(film)
12651,Midnight_in_the_Garden_of_Good_and_Evil_(film)
7131,Glengarry_Glen_Ross_(film)
10003,Man_of_Steel_(film)
7131,Glengarry_Glen_Ross_(film)
13785,Babe_(film)
10079,A_Bug's_Life
4486,The_Ref
12651,Midnight_in_the_Garden_of_Good_and_Evil_(film)
1116,A_Time_to_Kill_(1996_film)
5485,Galaxy_Quest
13718,Inherit_the_Wind_(1960_film)
7131,Glengarry_Glen_Ross_(film)
10131,Hurlyburly_(film)
1658,Albino_Alligator
5159,L.A._Confidential_(film)
10617,The_Usual_Suspects
10617,The_Usual_Suspects
10131,Hurlyburly_(film)
4179,The_Negotiator
10617,The_Usual_Suspects
4486,The_Ref
1098,Outbreak_(film)
1658,Albino_Alligator
1948,Hercules_(1997_film)
1098,Outbreak_(film)
12505,Anchors_Aweigh_(film)
4876,Seven_(1995_film)
13041,Swimming_with_Sharks
12651,Midnight_in_the_Garden_of_Good_and_Evil_(film)
1098,Outbreak_(film)
12095,Apollo_13_(film)
11618,12_Monkeys
4486,The_Ref
5159,L.A._Confidential_(film)
10079,A_Bug's_Life
10131,Hurlyburly_(film)
10079,A_Bug's_Life
4876,Seven_(1995_film)
9386,Looking_for_Richard
11507,The_Big_Kahuna_(film)
1116,A_Time_to_Kill_(1996_film)
13041,Swimming_with_Sharks
11211,Heartburn_(film)
3300,Working_Girl
4179,The_Negotiator
11507,The_Big_Kahuna_(film)
12651,Midnight_in_the_Garden_of_Good_and_Evil_(film)
1658,Albino_Alligator
13041,Swimming_with_Sharks
9386,Looking_for_Richard
13100,Tron:_Legacy
6831,The_Lord_of_the_Rings:_The_Two_Towers
8650,Tin_Men
7250,Forever_Young_(1992_film)
1648,Flipper_(1996_film)
12999,North_(1994_film)
650,The_War_(1994_film)
2762,The_Faculty
1064,The_Ice_Storm_(film)
6779,The_Patriot_(2000_film)
4254,Black_and_White_(1999_drama_film)
2762,The_Faculty
4254,Black_and_White_(1999_drama_film)
5011,Back_to_the_Future_Part_II
8552,Deep_Impact_(film)
8552,Deep_Impact_(film)
12999,North_(1994_film)
4254,Black_and_White_(1999_drama_film)
8552,Deep_Impact_(film)
1491,Sin_City_(film)
7250,Forever_Young_(1992_film)
1064,The_Ice_Storm_(film)
2762,The_Faculty
12035,Grindhouse_(film)
1648,Flipper_(1996_film)
10171,Tom_and_Huck
5011,Back_to_the_Future_Part_II
7250,Forever_Young_(1992_film)
650,The_War_(1994_film)
12999,North_(1994_film)
1648,Flipper_(1996_film)
1064,The_Ice_Storm_(film)
6831,The_Lord_of_the_Rings:_The_Two_Towers
1491,Sin_City_(film)
650,The_War_(1994_film)
1491,Sin_City_(film)
7969,A_Beautiful_Mind_(film)
11671,The_Secret_Garden_(1993_film)
8096,Dead_Man_Walking_(film)
11671,The_Secret_Garden_(1993_film)
14491,The_Shawshank_Redemption
2075,Courage_Under_Fire
4548,Passion_Fish
6079,The_Hudsucker_Proxy
5884,Miller's_Crossing
7536,Nineteen_Eighty-Four_(film)
12291,Kundun
12291,Kundun
6746,The_Long_Walk_Home
8901,Air_America_(film)
12291,Kundun
14491,The_Shawshank_Redemption
6746,The_Long_Walk_Home
6746,The_Long_Walk_Home
2114,Anywhere_but_Here_(film)
2452,Raising_Arizona
12134,The_Hurricane_(1999_film)
11671,The_Secret_Garden_(1993_film)
8096,Dead_Man_Walking_(film)
2075,Courage_Under_Fire
8096,Dead_Man_Walking_(film)
12134,The_Hurricane_(1999_film)
4548,Passion_Fish
5411,Sid_and_Nancy
7969,A_Beautiful_Mind_(film)
7536,Nineteen_Eighty-Four_(film)
13259,The_Big_Lebowski
14491,The_Shawshank_Redemption
8920,Blood_Simple
4548,Passion_Fish
13259,The_Big_Lebowski
7536,Nineteen_Eighty-Four_(film)
5411,Sid_and_Nancy
12134,The_Hurricane_(1999_film)
13259,The_Big_Lebowski
8901,Air_America_(film)
7582,Blade_Runner
2075,Courage_Under_Fire
6079,The_Hudsucker_Proxy
5411,Sid_and_Nancy
8901,Air_America_(film)
2114,Anywhere_but_Here_(film)
7969,A_Beautiful_Mind_(film)
2114,Anywhere_but_Here_(film)
6079,The_Hudsucker_Proxy
6408,Mickey_Blue_Eyes
14649,Young_Guns_II
4005,The_Goodbye_Girl
12240,Joe's_Apartment
6303,Without_Limits
2920,Bronco_Billy
9450,Dancer_in_the_Dark
5592,White_Sands_(film)
10699,Strangers_on_a_Train_(film)
11671,The_Secret_Garden_(1993_film)
4764,Fire_Down_Below_(1997_film)
8908,Boiling_Point_(1993_film)
14275,Key_Largo_(film)
1323,The_Great_Race
4631,Grumpy_Old_Men_(film)
1597,Action_Jackson_(1988_film)
11751,Sphere_(1998_film)
7895,True_Crime_(1999_film)
13691,Blood_Diamond_(film)
5942,Michael_Collins_(film)
2203,Bait_(2000_film)
953,The_Hidden_(film)
10285,Stage_Fright_(1950_film)
12537,Wrongfully_Accused
8630,Bogus_(film)
8632,Copycat_(film)
2528,Stay_Tuned_(film)
13759,National_Lampoon's_European_Vacation
802,Addicted_to_Love_(film)
13098,A_Nightmare_on_Elm_Street_3:_Dream_Warriors
13178,Addams_Family_Reunion
2348,One_Flew_Over_the_Cuckoo's_Nest_(film)
14637,Teenage_Mutant_Ninja_Turtles_(1990_film)
12516,Jeremiah_Johnson_(film)
7522,Evil_Angels_(film)
6943,Rebel_Without_a_Cause
3971,Home_Fries_(film)
3030,Giant_(1956_film)
9219,Lethal_Weapon_2
13209,Police_Academy_3:_Back_in_Training
11735,Liberty_Heights
12547,Blazing_Saddles
10272,Barry_Lyndon
12983,Dog_Park_(film)
4170,Police_Academy_4:_Citizens_on_Patrol
14606,The_Pajama_Game_(film)
6028,Cats_Don't_Dance
12873,Heat_(1995_film)
5445,Superman_(1978_film)
13332,The_Clan_of_the_Cave_Bear_(film)
13799,Dave_(film)
3226,Extreme_Measures
9,Monty_Python's_Life_of_Brian
7438,Gilda_Live
10190,Cujo_(film)
6900,Get_Carter_(2000_film)
8913,Superman_II
4843,It_Takes_Two_(1995_film)
5163,Anna_Karenina_(1997_film)
11842,Payback_(1999_film)
7907,Tin_Cup
7582,Blade_Runner
5334,Eraser_(film)
6831,The_Lord_of_the_Rings:_The_Two_Towers
10326,City_of_Angels_(film)
4764,Fire_Down_Below_(1997_film)
10190,Cujo_(film)
4742,Aces:_Iron_Eagle_III
2876,Exorcist:_The_Beginning
2795,Police_Academy_6:_City_Under_Siege
14046,Dog_Day_Afternoon
4452,Thumbelina_(1994_film)
11430,American_Flyers
5515,Mildred_Pierce_(film)
1501,Night_Shift_(film)
14204,Empire_Records
705,The_Outsiders_(film)
9907,The_Client_(1994_film)
1677,Mad_Max
2278,Disclosure_(film)
8484,Surviving_Picasso
4742,Aces:_Iron_Eagle_III
13695,Burglar_(film)
9301,A_Perfect_World
12827,Deconstructing_Harry
12453,"Grandview,_U.S.A."
9740,Being_Human_(1994_film)
9907,The_Client_(1994_film)
13891,The_Exorcist_III
1805,Drop_Dead_Fred
8336,The_Outlaw_Josey_Wales
14228,Ready_to_Rumble
2550,Excalibur_(film)
1677,Mad_Max
6982,Mars_Attacks!
14022,Three_to_Tango
8981,The_Towering_Inferno
8981,The_Towering_Inferno
6287,Fearless_(1993_film)
6847,Batman:_Mask_of_the_Phantasm
8679,The_Right_Stuff_(film)
11243,Chariots_of_Fire
10852,Rosewood_(film)
13841,Gremlins
1490,The_Mission_(1986_film)
7853,Body_Heat
3770,Diabolique_(1996_film)
4768,Natural_Born_Killers
6584,Wyatt_Earp_(film)
165,Better_Off_Dead_(film)
10473,The_Bonfire_of_the_Vanities_(film)
677,Freddy's_Dead:_The_Final_Nightmare
8336,The_Outlaw_Josey_Wales
5681,Defending_Your_Life
2469,Beyond_the_Poseidon_Adventure
9303,The_Perfect_Storm_(film)
7404,Poison_Ivy_II:_Lily
7041,Goodfellas
10852,Rosewood_(film)
13098,A_Nightmare_on_Elm_Street_3:_Dream_Warriors
11147,The_Dark_Knight_(film)
2225,A_Nightmare_on_Elm_Street_(2010_film)
7666,Them!
728,Selena_(film)
11030,Batman_&_Robin_(film)
12468,Executive_Decision
3342,Mr._Wonderful_(film)
7292,Space_Cowboys
6831,The_Lord_of_the_Rings:_The_Two_Towers
12691,The_Whole_Nine_Yards_(film)
7827,Under_the_Rainbow
1120,The_Green_Mile_(film)
9264,Unforgiven
8516,Men_Don't_Leave
6483,Gremlins_2:_The_New_Batch
6749,Dangerous_Beauty
2104,Lethal_Weapon_4
4297,The_Treasure_of_the_Sierra_Madre_(film)
141,Jack_Frost_(1998_film)
3247,National_Lampoon's_Senior_Trip
355,Batman_Forever
12216,Dangerous_Liaisons
14680,True_Romance
4612,Bonnie_and_Clyde_(film)
8600,The_Pelican_Brief_(film)
931,Local_Hero
1501,Night_Shift_(film)
12652,Goodbye_Lover
2886,A_Dog_of_Flanders_(1999_film)
410,A_Nightmare_on_Elm_Street_2:_Freddy's_Revenge
9219,Lethal_Weapon_2
6903,Once_Upon_a_Time_in_America
12435,Next_Friday
8838,Malcolm_X_(1992_film)
608,X_the_Unknown
11246,Klute
11554,Major_League:_Back_to_the_Minors
6635,Gossip_(2000_American_film)
8318,Under_Siege
14294,Terminator_Salvation
5681,Defending_Your_Life
9301,A_Perfect_World
9156,Body_Snatchers_(1993_film)
7895,True_Crime_(1999_film)
14605,Friday_the_13th_(1980_film)
7438,Gilda_Live
7284,JFK_(film)
14637,Teenage_Mutant_Ninja_Turtles_(1990_film)
6671,Superman_IV:_The_Quest_for_Peace
837,Lethal_Weapon
1889,Arthur_(1981_film)
6774,Ace_Ventura:_When_Nature_Calls
10771,Sommersby
8913,Superman_II
4631,Grumpy_Old_Men_(film)
14232,Wild_America_(film)
6794,Rush_Hour_(1998_film)
11147,The_Dark_Knight_(film)
6671,Superman_IV:_The_Quest_for_Peace
4515,Any_Given_Sunday
1009,Silent_Fall
13534,Wild_Wild_West
728,Selena_(film)
8970,Demolition_Man_(film)
1179,Cool_Hand_Luke
10589,Pale_Rider
12742,Eyes_Wide_Shut
11907,Creepshow
9622,With_Honors_(film)
1522,The_Fugitive_(1993_film)
10771,Sommersby
11907,Creepshow
407,Full_Metal_Jacket
12332,Tango_(1998_film)
9264,Unforgiven
7214,Robin_Hood:_Prince_of_Thieves
12988,Badlands_(film)
4242,The_Very_Thought_of_You_(film)
13542,Dark_City_(1998_film)
12332,Tango_(1998_film)
14092,The_Omega_Man
9391,Poison_Ivy_(1992_film)
1179,Cool_Hand_Luke
9030,Almost_Heroes
6906,Quest_for_Camelot
11735,Liberty_Heights
10073,Cobra_(1986_film)
1108,You've_Got_Mail
10704,Batman_(1989_film)
7582,Blade_Runner
12873,Heat_(1995_film)
1108,You've_Got_Mail
4718,Who's_That_Girl_(1987_film)
12468,Executive_Decision
2201,Big_Bully_(film)
